created_date,borough,count
2022-12-09,BROOKLYN,15
2022-12-09,MANHATTAN,19
2022-12-09,QUEENS,10
2022-12-09,STATEN ISLAND,1
2022-12-10,BRONX,6
2022-12-10,BROOKLYN,16
2022-12-10,MANHATTAN,12
2022-12-10,QUEENS,5
2022-12-11,BRONX,4
2022-12-11,BROOKLYN,7
2022-12-11,MANHATTAN,10
2022-12-11,QUEENS,6
2022-12-12,BRONX,11
2022-12-12,BROOKLYN,25
2022-12-12,MANHATTAN,15
2022-12-12,QUEENS,12
2022-12-13,BRONX,11
2022-12-13,BROOKLYN,13
2022-12-13,MANHATTAN,20
2022-12-13,QUEENS,8
2022-12-14,BRONX,11
2022-12-14,BROOKLYN,20
2022-12-14,MANHATTAN,7
2022-12-14,QUEENS,3
2022-12-15,BRONX,11
2022-12-15,BROOKLYN,16
2022-12-15,MANHATTAN,13
2022-12-15,QUEENS,8
2022-12-16,BRONX,8
2022-12-16,BROOKLYN,19
2022-12-16,MANHATTAN,13
2022-12-16,QUEENS,4
2022-12-17,BRONX,7
2022-12-17,BROOKLYN,13
2022-12-17,MANHATTAN,13
2022-12-17,QUEENS,10
2022-12-18,BRONX,3
2022-12-18,BROOKLYN,7
2022-12-18,MANHATTAN,5
2022-12-18,QUEENS,4
2022-12-19,BRONX,13
2022-12-19,BROOKLYN,15
2022-12-19,MANHATTAN,13
2022-12-19,QUEENS,6
2022-12-19,STATEN ISLAND,1
2022-12-20,BRONX,9
2022-12-20,BROOKLYN,11
2022-12-20,MANHATTAN,8
2022-12-20,QUEENS,7
2022-12-21,BRONX,5
2022-12-21,BROOKLYN,18
2022-12-21,MANHATTAN,14
2022-12-21,QUEENS,10
2022-12-21,STATEN ISLAND,1
2022-12-22,BRONX,1
2022-12-22,BROOKLYN,16
2022-12-22,MANHATTAN,13
2022-12-22,QUEENS,11
2022-12-23,BRONX,5
2022-12-23,BROOKLYN,11
2022-12-23,MANHATTAN,6
2022-12-23,QUEENS,6
2022-12-24,BRONX,2
2022-12-24,BROOKLYN,9
2022-12-24,MANHATTAN,7
2022-12-24,QUEENS,3
2022-12-25,BRONX,1
2022-12-25,BROOKLYN,2
2022-12-25,MANHATTAN,4
2022-12-25,QUEENS,2
2022-12-26,BRONX,2
2022-12-26,BROOKLYN,6
2022-12-26,MANHATTAN,7
2022-12-26,STATEN ISLAND,1
2022-12-27,BRONX,5
2022-12-27,BROOKLYN,18
2022-12-27,MANHATTAN,9
2022-12-27,QUEENS,7
2022-12-28,BRONX,6
2022-12-28,BROOKLYN,24
2022-12-28,MANHATTAN,10
2022-12-28,QUEENS,3
2022-12-28,STATEN ISLAND,3
2022-12-29,BRONX,6
2022-12-29,BROOKLYN,19
2022-12-29,MANHATTAN,17
2022-12-29,QUEENS,4
2022-12-29,STATEN ISLAND,3
2022-12-30,BRONX,6
2022-12-30,BROOKLYN,14
2022-12-30,MANHATTAN,17
2022-12-30,QUEENS,11
2022-12-31,BRONX,2
2022-12-31,BROOKLYN,7
2022-12-31,MANHATTAN,11
2022-12-31,QUEENS,7
2022-12-31,STATEN ISLAND,1
2023-01-01,BRONX,4
2023-01-01,BROOKLYN,12
2023-01-01,MANHATTAN,14
2023-01-01,QUEENS,2
2023-01-02,BRONX,11
2023-01-02,BROOKLYN,25
2023-01-02,MANHATTAN,23
2023-01-02,QUEENS,7
2023-01-03,BRONX,9
2023-01-03,BROOKLYN,32
2023-01-03,MANHATTAN,23
2023-01-03,QUEENS,19
2023-01-04,BRONX,11
2023-01-04,BROOKLYN,44
2023-01-04,MANHATTAN,21
2023-01-04,QUEENS,18
2023-01-04,STATEN ISLAND,2
2023-01-05,BRONX,8
2023-01-05,BROOKLYN,39
2023-01-05,MANHATTAN,27
2023-01-05,QUEENS,18
2023-01-05,STATEN ISLAND,2
2023-01-06,BRONX,11
2023-01-06,BROOKLYN,18
2023-01-06,MANHATTAN,24
2023-01-06,QUEENS,15
2023-01-06,STATEN ISLAND,2
2023-01-07,BRONX,18
2023-01-07,BROOKLYN,23
2023-01-07,MANHATTAN,16
2023-01-07,QUEENS,7
2023-01-07,STATEN ISLAND,19
2023-01-08,BRONX,3
2023-01-08,BROOKLYN,18
2023-01-08,MANHATTAN,19
2023-01-08,QUEENS,14
2023-01-08,STATEN ISLAND,1
2023-01-09,BRONX,13
2023-01-09,BROOKLYN,24
2023-01-09,MANHATTAN,24
2023-01-09,QUEENS,8
2023-01-10,BRONX,12
2023-01-10,BROOKLYN,20
2023-01-10,MANHATTAN,16
2023-01-10,QUEENS,16
2023-01-10,STATEN ISLAND,1
2023-01-10,Unspecified,2
2023-01-11,BRONX,11
2023-01-11,BROOKLYN,30
2023-01-11,MANHATTAN,25
2023-01-11,QUEENS,9
2023-01-11,STATEN ISLAND,1
2023-01-12,BRONX,9
2023-01-12,BROOKLYN,13
2023-01-12,MANHATTAN,13
2023-01-12,QUEENS,10
2023-01-12,STATEN ISLAND,2
2023-01-13,BRONX,9
2023-01-13,BROOKLYN,38
2023-01-13,MANHATTAN,19
2023-01-13,QUEENS,13
2023-01-13,STATEN ISLAND,1
2023-01-14,BRONX,17
2023-01-14,BROOKLYN,8
2023-01-14,MANHATTAN,20
2023-01-14,QUEENS,3
2023-01-14,STATEN ISLAND,2
2023-01-15,BRONX,9
2023-01-15,BROOKLYN,10
2023-01-15,MANHATTAN,8
2023-01-15,QUEENS,5
2023-01-16,BRONX,3
2023-01-16,BROOKLYN,14
2023-01-16,MANHATTAN,15
2023-01-16,QUEENS,4
2023-01-16,STATEN ISLAND,1
2023-01-17,BRONX,11
2023-01-17,BROOKLYN,28
2023-01-17,MANHATTAN,25
2023-01-17,QUEENS,12
2023-01-17,STATEN ISLAND,1
2023-01-18,BRONX,13
2023-01-18,BROOKLYN,20
2023-01-18,MANHATTAN,19
2023-01-18,QUEENS,12
2023-01-18,STATEN ISLAND,2
2023-01-19,BRONX,3
2023-01-19,BROOKLYN,21
2023-01-19,MANHATTAN,13
2023-01-19,QUEENS,4
2023-01-19,STATEN ISLAND,1
2023-01-20,BRONX,9
2023-01-20,BROOKLYN,24
2023-01-20,MANHATTAN,15
2023-01-20,QUEENS,3
2023-01-20,STATEN ISLAND,1
2023-01-21,BRONX,10
2023-01-21,BROOKLYN,14
2023-01-21,MANHATTAN,12
2023-01-21,QUEENS,8
2023-01-21,STATEN ISLAND,1
2023-01-22,BRONX,4
2023-01-22,BROOKLYN,15
2023-01-22,MANHATTAN,10
2023-01-22,QUEENS,5
2023-01-22,STATEN ISLAND,1
2023-01-23,BRONX,14
2023-01-23,BROOKLYN,23
2023-01-23,MANHATTAN,19
2023-01-23,QUEENS,3
2023-01-23,STATEN ISLAND,1
2023-01-24,BRONX,8
2023-01-24,BROOKLYN,34
2023-01-24,MANHATTAN,22
2023-01-24,QUEENS,8
2023-01-25,BRONX,4
2023-01-25,BROOKLYN,23
2023-01-25,MANHATTAN,20
2023-01-25,QUEENS,13
2023-01-26,BRONX,9
2023-01-26,BROOKLYN,28
2023-01-26,MANHATTAN,15
2023-01-26,QUEENS,10
2023-01-26,STATEN ISLAND,1
2023-01-27,BRONX,10
2023-01-27,BROOKLYN,25
2023-01-27,MANHATTAN,21
2023-01-27,QUEENS,15
2023-01-28,BRONX,9
2023-01-28,BROOKLYN,22
2023-01-28,MANHATTAN,15
2023-01-28,QUEENS,5
2023-01-28,STATEN ISLAND,1
2023-01-29,BRONX,13
2023-01-29,BROOKLYN,20
2023-01-29,MANHATTAN,19
2023-01-29,QUEENS,9
2023-01-29,STATEN ISLAND,1
2023-01-30,BRONX,5
2023-01-30,BROOKLYN,43
2023-01-30,MANHATTAN,22
2023-01-30,QUEENS,11
2023-01-30,STATEN ISLAND,4
2023-01-31,BRONX,12
2023-01-31,BROOKLYN,23
2023-01-31,MANHATTAN,13
2023-01-31,QUEENS,12
2023-02-01,BRONX,10
2023-02-01,BROOKLYN,30
2023-02-01,MANHATTAN,20
2023-02-01,QUEENS,9
2023-02-01,STATEN ISLAND,2
2023-02-02,BRONX,12
2023-02-02,BROOKLYN,14
2023-02-02,MANHATTAN,20
2023-02-02,QUEENS,14
2023-02-02,STATEN ISLAND,1
2023-02-03,BRONX,5
2023-02-03,BROOKLYN,17
2023-02-03,MANHATTAN,12
2023-02-03,QUEENS,11
2023-02-03,STATEN ISLAND,1
2023-02-04,BRONX,4
2023-02-04,BROOKLYN,5
2023-02-04,MANHATTAN,5
2023-02-04,QUEENS,3
2023-02-04,STATEN ISLAND,1
2023-02-05,BRONX,10
2023-02-05,BROOKLYN,25
2023-02-05,MANHATTAN,13
2023-02-05,QUEENS,8
2023-02-05,STATEN ISLAND,1
2023-02-06,BRONX,9
2023-02-06,BROOKLYN,18
2023-02-06,MANHATTAN,14
2023-02-06,QUEENS,16
2023-02-07,BRONX,14
2023-02-07,BROOKLYN,24
2023-02-07,MANHATTAN,21
2023-02-07,QUEENS,10
2023-02-08,BRONX,4
2023-02-08,BROOKLYN,28
2023-02-08,MANHATTAN,22
2023-02-08,QUEENS,13
2023-02-08,STATEN ISLAND,1
2023-02-09,BRONX,10
2023-02-09,BROOKLYN,44
2023-02-09,MANHATTAN,14
2023-02-09,QUEENS,12
2023-02-09,STATEN ISLAND,1
2023-02-10,BRONX,6
2023-02-10,BROOKLYN,26
2023-02-10,MANHATTAN,22
2023-02-10,QUEENS,12
2023-02-10,STATEN ISLAND,4
2023-02-11,BRONX,9
2023-02-11,BROOKLYN,12
2023-02-11,MANHATTAN,12
2023-02-11,QUEENS,4
2023-02-11,STATEN ISLAND,2
2023-02-12,BRONX,9
2023-02-12,BROOKLYN,16
2023-02-12,MANHATTAN,8
2023-02-12,QUEENS,11
2023-02-13,BRONX,8
2023-02-13,BROOKLYN,21
2023-02-13,MANHATTAN,26
2023-02-13,QUEENS,7
2023-02-14,BRONX,12
2023-02-14,BROOKLYN,24
2023-02-14,MANHATTAN,15
2023-02-14,QUEENS,10
2023-02-14,STATEN ISLAND,1
2023-02-15,BRONX,8
2023-02-15,BROOKLYN,34
2023-02-15,MANHATTAN,20
2023-02-15,QUEENS,13
2023-02-15,STATEN ISLAND,1
2023-02-16,BRONX,8
2023-02-16,BROOKLYN,29
2023-02-16,MANHATTAN,22
2023-02-16,QUEENS,11
2023-02-16,STATEN ISLAND,1
2023-02-17,BRONX,7
2023-02-17,BROOKLYN,18
2023-02-17,MANHATTAN,16
2023-02-17,QUEENS,15
2023-02-17,STATEN ISLAND,1
2023-02-18,BRONX,4
2023-02-18,BROOKLYN,10
2023-02-18,MANHATTAN,14
2023-02-18,QUEENS,9
2023-02-19,BRONX,6
2023-02-19,BROOKLYN,22
2023-02-19,MANHATTAN,12
2023-02-19,QUEENS,14
2023-02-20,BRONX,9
2023-02-20,BROOKLYN,23
2023-02-20,MANHATTAN,20
2023-02-20,QUEENS,12
2023-02-21,BRONX,18
2023-02-21,BROOKLYN,48
2023-02-21,MANHATTAN,25
2023-02-21,QUEENS,9
2023-02-21,STATEN ISLAND,3
2023-02-22,BRONX,12
2023-02-22,BROOKLYN,33
2023-02-22,MANHATTAN,20
2023-02-22,QUEENS,9
2023-02-22,STATEN ISLAND,1
2023-02-23,BRONX,8
2023-02-23,BROOKLYN,51
2023-02-23,MANHATTAN,19
2023-02-23,QUEENS,11
2023-02-23,STATEN ISLAND,1
2023-02-24,BRONX,5
2023-02-24,BROOKLYN,27
2023-02-24,MANHATTAN,10
2023-02-24,QUEENS,7
2023-02-24,STATEN ISLAND,1
2023-02-25,BRONX,7
2023-02-25,BROOKLYN,18
2023-02-25,MANHATTAN,6
2023-02-25,QUEENS,12
2023-02-25,STATEN ISLAND,2
2023-02-26,BRONX,5
2023-02-26,BROOKLYN,15
2023-02-26,MANHATTAN,14
2023-02-26,QUEENS,8
2023-02-27,BRONX,9
2023-02-27,BROOKLYN,29
2023-02-27,MANHATTAN,12
2023-02-27,QUEENS,21
2023-02-27,STATEN ISLAND,1
2023-02-28,BRONX,10
2023-02-28,BROOKLYN,31
2023-02-28,MANHATTAN,17
2023-02-28,QUEENS,8
2023-03-01,BRONX,6
2023-03-01,BROOKLYN,36
2023-03-01,MANHATTAN,18
2023-03-01,QUEENS,10
2023-03-02,BRONX,16
2023-03-02,BROOKLYN,28
2023-03-02,MANHATTAN,30
2023-03-02,QUEENS,8
2023-03-03,BRONX,7
2023-03-03,BROOKLYN,35
2023-03-03,MANHATTAN,16
2023-03-03,QUEENS,10
2023-03-04,BRONX,6
2023-03-04,BROOKLYN,24
2023-03-04,MANHATTAN,15
2023-03-04,QUEENS,11
2023-03-04,STATEN ISLAND,1
2023-03-05,BRONX,8
2023-03-05,BROOKLYN,19
2023-03-05,MANHATTAN,14
2023-03-05,QUEENS,18
2023-03-05,STATEN ISLAND,1
2023-03-06,BRONX,7
2023-03-06,BROOKLYN,23
2023-03-06,MANHATTAN,16
2023-03-06,QUEENS,12
2023-03-07,BRONX,9
2023-03-07,BROOKLYN,22
2023-03-07,MANHATTAN,19
2023-03-07,QUEENS,6
2023-03-07,STATEN ISLAND,1
2023-03-08,BRONX,10
2023-03-08,BROOKLYN,23
2023-03-08,MANHATTAN,19
2023-03-08,QUEENS,6
2023-03-08,STATEN ISLAND,2
2023-03-09,BRONX,13
2023-03-09,BROOKLYN,23
2023-03-09,MANHATTAN,25
2023-03-09,QUEENS,6
2023-03-10,BRONX,9
2023-03-10,BROOKLYN,29
2023-03-10,MANHATTAN,16
2023-03-10,QUEENS,6
2023-03-10,STATEN ISLAND,1
2023-03-11,BRONX,4
2023-03-11,BROOKLYN,22
2023-03-11,MANHATTAN,20
2023-03-11,QUEENS,7
2023-03-12,BRONX,2
2023-03-12,BROOKLYN,21
2023-03-12,MANHATTAN,12
2023-03-12,QUEENS,11
2023-03-12,STATEN ISLAND,2
2023-03-13,BRONX,12
2023-03-13,BROOKLYN,23
2023-03-13,MANHATTAN,18
2023-03-13,QUEENS,6
2023-03-13,STATEN ISLAND,3
2023-03-14,BRONX,7
2023-03-14,BROOKLYN,21
2023-03-14,MANHATTAN,13
2023-03-14,QUEENS,11
2023-03-15,BRONX,7
2023-03-15,BROOKLYN,16
2023-03-15,MANHATTAN,16
2023-03-15,QUEENS,6
2023-03-16,BRONX,8
2023-03-16,BROOKLYN,20
2023-03-16,MANHATTAN,13
2023-03-16,QUEENS,10
2023-03-17,BRONX,6
2023-03-17,BROOKLYN,21
2023-03-17,MANHATTAN,12
2023-03-17,QUEENS,11
2023-03-17,STATEN ISLAND,1
2023-03-18,BRONX,13
2023-03-18,BROOKLYN,12
2023-03-18,MANHATTAN,18
2023-03-18,QUEENS,16
2023-03-19,BRONX,14
2023-03-19,BROOKLYN,19
2023-03-19,MANHATTAN,11
2023-03-19,QUEENS,6
2023-03-19,STATEN ISLAND,2
2023-03-20,BRONX,13
2023-03-20,BROOKLYN,19
2023-03-20,MANHATTAN,24
2023-03-20,QUEENS,13
2023-03-20,STATEN ISLAND,1
2023-03-21,BRONX,5
2023-03-21,BROOKLYN,21
2023-03-21,MANHATTAN,20
2023-03-21,QUEENS,7
2023-03-22,BRONX,4
2023-03-22,BROOKLYN,25
2023-03-22,MANHATTAN,14
2023-03-22,QUEENS,13
2023-03-23,BRONX,10
2023-03-23,BROOKLYN,42
2023-03-23,MANHATTAN,30
2023-03-23,QUEENS,14
2023-03-23,STATEN ISLAND,1
2023-03-24,BRONX,4
2023-03-24,BROOKLYN,30
2023-03-24,MANHATTAN,21
2023-03-24,QUEENS,9
2023-03-25,BRONX,4
2023-03-25,BROOKLYN,16
2023-03-25,MANHATTAN,12
2023-03-25,QUEENS,7
2023-03-25,STATEN ISLAND,1
2023-03-26,BRONX,8
2023-03-26,BROOKLYN,18
2023-03-26,MANHATTAN,14
2023-03-26,QUEENS,9
2023-03-26,STATEN ISLAND,1
2023-03-27,BRONX,9
2023-03-27,BROOKLYN,32
2023-03-27,MANHATTAN,11
2023-03-27,QUEENS,15
2023-03-27,STATEN ISLAND,2
2023-03-28,BRONX,11
2023-03-28,BROOKLYN,32
2023-03-28,MANHATTAN,14
2023-03-28,QUEENS,13
2023-03-28,STATEN ISLAND,1
2023-03-29,BRONX,13
2023-03-29,BROOKLYN,38
2023-03-29,MANHATTAN,18
2023-03-29,QUEENS,18
2023-03-29,STATEN ISLAND,1
2023-03-29,Unspecified,1
2023-03-30,BRONX,7
2023-03-30,BROOKLYN,20
2023-03-30,MANHATTAN,20
2023-03-30,QUEENS,11
2023-03-30,STATEN ISLAND,1
2023-03-31,BRONX,9
2023-03-31,BROOKLYN,22
2023-03-31,MANHATTAN,16
2023-03-31,QUEENS,14
2023-03-31,STATEN ISLAND,2
2023-04-01,BRONX,4
2023-04-01,BROOKLYN,18
2023-04-01,MANHATTAN,13
2023-04-01,QUEENS,6
2023-04-02,BRONX,3
2023-04-02,BROOKLYN,12
2023-04-02,MANHATTAN,8
2023-04-02,QUEENS,5
2023-04-03,BRONX,7
2023-04-03,BROOKLYN,34
2023-04-03,MANHATTAN,12
2023-04-03,QUEENS,17
2023-04-03,STATEN ISLAND,2
2023-04-04,BRONX,12
2023-04-04,BROOKLYN,20
2023-04-04,MANHATTAN,15
2023-04-04,QUEENS,20
2023-04-05,BRONX,7
2023-04-05,BROOKLYN,33
2023-04-05,MANHATTAN,21
2023-04-05,QUEENS,9
2023-04-05,STATEN ISLAND,2
2023-04-06,BRONX,13
2023-04-06,BROOKLYN,35
2023-04-06,MANHATTAN,17
2023-04-06,QUEENS,11
2023-04-06,STATEN ISLAND,2
2023-04-07,BRONX,7
2023-04-07,BROOKLYN,17
2023-04-07,MANHATTAN,17
2023-04-07,QUEENS,14
2023-04-07,STATEN ISLAND,1
2023-04-08,BRONX,5
2023-04-08,BROOKLYN,23
2023-04-08,MANHATTAN,13
2023-04-08,QUEENS,10
2023-04-08,STATEN ISLAND,1
2023-04-09,BRONX,5
2023-04-09,BROOKLYN,22
2023-04-09,MANHATTAN,10
2023-04-09,QUEENS,5
2023-04-09,STATEN ISLAND,1
2023-04-10,BRONX,7
2023-04-10,BROOKLYN,33
2023-04-10,MANHATTAN,22
2023-04-10,QUEENS,21
2023-04-10,STATEN ISLAND,2
2023-04-11,BRONX,8
2023-04-11,BROOKLYN,25
2023-04-11,MANHATTAN,25
2023-04-11,QUEENS,2
2023-04-11,STATEN ISLAND,2
2023-04-12,BRONX,16
2023-04-12,BROOKLYN,34
2023-04-12,MANHATTAN,33
2023-04-12,QUEENS,20
2023-04-12,STATEN ISLAND,3
2023-04-13,BRONX,16
2023-04-13,BROOKLYN,36
2023-04-13,MANHATTAN,31
2023-04-13,QUEENS,21
2023-04-13,STATEN ISLAND,1
2023-04-14,BRONX,8
2023-04-14,BROOKLYN,37
2023-04-14,MANHATTAN,26
2023-04-14,QUEENS,14
2023-04-14,STATEN ISLAND,1
2023-04-15,BRONX,11
2023-04-15,BROOKLYN,32
2023-04-15,MANHATTAN,17
2023-04-15,QUEENS,15
2023-04-15,STATEN ISLAND,3
2023-04-16,BRONX,7
2023-04-16,BROOKLYN,30
2023-04-16,MANHATTAN,28
2023-04-16,QUEENS,14
2023-04-16,STATEN ISLAND,5
2023-04-17,BRONX,10
2023-04-17,BROOKLYN,46
2023-04-17,MANHATTAN,27
2023-04-17,QUEENS,21
2023-04-17,STATEN ISLAND,6
2023-04-18,BRONX,10
2023-04-18,BROOKLYN,49
2023-04-18,MANHATTAN,25
2023-04-18,QUEENS,16
2023-04-18,STATEN ISLAND,2
2023-04-19,BRONX,14
2023-04-19,BROOKLYN,34
2023-04-19,MANHATTAN,19
2023-04-19,QUEENS,14
2023-04-19,STATEN ISLAND,1
2023-04-20,BRONX,14
2023-04-20,BROOKLYN,25
2023-04-20,MANHATTAN,22
2023-04-20,QUEENS,14
2023-04-20,STATEN ISLAND,1
2023-04-21,BRONX,13
2023-04-21,BROOKLYN,26
2023-04-21,MANHATTAN,17
2023-04-21,QUEENS,12
2023-04-21,STATEN ISLAND,3
2023-04-22,BRONX,4
2023-04-22,BROOKLYN,19
2023-04-22,MANHATTAN,11
2023-04-22,QUEENS,9
2023-04-23,BRONX,5
2023-04-23,BROOKLYN,26
2023-04-23,MANHATTAN,24
2023-04-23,QUEENS,12
2023-04-23,STATEN ISLAND,1
2023-04-24,BRONX,14
2023-04-24,BROOKLYN,49
2023-04-24,MANHATTAN,28
2023-04-24,QUEENS,24
2023-04-24,STATEN ISLAND,1
2023-04-25,BRONX,16
2023-04-25,BROOKLYN,33
2023-04-25,MANHATTAN,24
2023-04-25,QUEENS,23
2023-04-25,STATEN ISLAND,3
2023-04-26,BRONX,24
2023-04-26,BROOKLYN,38
2023-04-26,MANHATTAN,24
2023-04-26,QUEENS,16
2023-04-26,STATEN ISLAND,1
2023-04-27,BRONX,11
2023-04-27,BROOKLYN,33
2023-04-27,MANHATTAN,27
2023-04-27,QUEENS,19
2023-04-27,STATEN ISLAND,1
2023-04-28,BRONX,12
2023-04-28,BROOKLYN,32
2023-04-28,MANHATTAN,16
2023-04-28,QUEENS,5
2023-04-28,STATEN ISLAND,2
2023-04-29,BRONX,1
2023-04-29,BROOKLYN,16
2023-04-29,MANHATTAN,10
2023-04-29,QUEENS,5
2023-04-29,STATEN ISLAND,2
2023-04-30,BRONX,9
2023-04-30,BROOKLYN,15
2023-04-30,MANHATTAN,11
2023-04-30,QUEENS,10
2023-04-30,STATEN ISLAND,3
2023-05-01,BRONX,11
2023-05-01,BROOKLYN,30
2023-05-01,MANHATTAN,25
2023-05-01,QUEENS,13
2023-05-01,STATEN ISLAND,1
2023-05-02,BRONX,8
2023-05-02,BROOKLYN,33
2023-05-02,MANHATTAN,25
2023-05-02,QUEENS,15
2023-05-02,STATEN ISLAND,1
2023-05-03,BRONX,12
2023-05-03,BROOKLYN,30
2023-05-03,MANHATTAN,36
2023-05-03,QUEENS,22
2023-05-03,STATEN ISLAND,5
2023-05-04,BRONX,7
2023-05-04,BROOKLYN,42
2023-05-04,MANHATTAN,23
2023-05-04,QUEENS,17
2023-05-04,STATEN ISLAND,2
2023-05-05,BRONX,16
2023-05-05,BROOKLYN,46
2023-05-05,MANHATTAN,21
2023-05-05,QUEENS,10
2023-05-05,STATEN ISLAND,2
2023-05-06,BRONX,6
2023-05-06,BROOKLYN,17
2023-05-06,MANHATTAN,11
2023-05-06,QUEENS,4
2023-05-06,STATEN ISLAND,1
2023-05-07,BRONX,13
2023-05-07,BROOKLYN,30
2023-05-07,MANHATTAN,26
2023-05-07,QUEENS,11
2023-05-07,STATEN ISLAND,4
2023-05-08,BRONX,9
2023-05-08,BROOKLYN,25
2023-05-08,MANHATTAN,32
2023-05-08,QUEENS,19
2023-05-08,STATEN ISLAND,2
2023-05-09,BRONX,16
2023-05-09,BROOKLYN,46
2023-05-09,MANHATTAN,25
2023-05-09,QUEENS,15
2023-05-09,STATEN ISLAND,17
2023-05-10,BRONX,14
2023-05-10,BROOKLYN,36
2023-05-10,MANHATTAN,21
2023-05-10,QUEENS,12
2023-05-10,STATEN ISLAND,9
2023-05-11,BRONX,10
2023-05-11,BROOKLYN,39
2023-05-11,MANHATTAN,23
2023-05-11,QUEENS,8
2023-05-11,STATEN ISLAND,17
2023-05-12,BRONX,8
2023-05-12,BROOKLYN,35
2023-05-12,MANHATTAN,19
2023-05-12,QUEENS,16
2023-05-12,STATEN ISLAND,1
2023-05-13,BRONX,3
2023-05-13,BROOKLYN,24
2023-05-13,MANHATTAN,18
2023-05-13,QUEENS,14
2023-05-13,STATEN ISLAND,2
2023-05-14,BRONX,3
2023-05-14,BROOKLYN,18
2023-05-14,MANHATTAN,20
2023-05-14,QUEENS,11
2023-05-14,STATEN ISLAND,1
2023-05-15,BRONX,5
2023-05-15,BROOKLYN,34
2023-05-15,MANHATTAN,29
2023-05-15,QUEENS,27
2023-05-16,BRONX,5
2023-05-16,BROOKLYN,33
2023-05-16,MANHATTAN,14
2023-05-16,QUEENS,14
2023-05-16,STATEN ISLAND,2
2023-05-17,BRONX,13
2023-05-17,BROOKLYN,18
2023-05-17,MANHATTAN,25
2023-05-17,QUEENS,10
2023-05-17,STATEN ISLAND,2
2023-05-18,BRONX,9
2023-05-18,BROOKLYN,37
2023-05-18,MANHATTAN,18
2023-05-18,QUEENS,13
2023-05-18,STATEN ISLAND,6
2023-05-19,BRONX,7
2023-05-19,BROOKLYN,26
2023-05-19,MANHATTAN,17
2023-05-19,QUEENS,13
2023-05-19,STATEN ISLAND,3
2023-05-20,BRONX,7
2023-05-20,BROOKLYN,19
2023-05-20,MANHATTAN,10
2023-05-20,QUEENS,8
2023-05-21,BRONX,13
2023-05-21,BROOKLYN,31
2023-05-21,MANHATTAN,18
2023-05-21,QUEENS,14
2023-05-21,STATEN ISLAND,1
2023-05-22,BRONX,15
2023-05-22,BROOKLYN,29
2023-05-22,MANHATTAN,22
2023-05-22,QUEENS,18
2023-05-22,STATEN ISLAND,1
2023-05-23,BRONX,11
2023-05-23,BROOKLYN,37
2023-05-23,MANHATTAN,11
2023-05-23,QUEENS,21
2023-05-23,STATEN ISLAND,2
2023-05-24,BRONX,7
2023-05-24,BROOKLYN,39
2023-05-24,MANHATTAN,19
2023-05-24,QUEENS,10
2023-05-24,STATEN ISLAND,3
2023-05-25,BRONX,7
2023-05-25,BROOKLYN,30
2023-05-25,MANHATTAN,13
2023-05-25,QUEENS,16
2023-05-26,BRONX,3
2023-05-26,BROOKLYN,40
2023-05-26,MANHATTAN,15
2023-05-26,QUEENS,11
2023-05-26,STATEN ISLAND,3
2023-05-27,BRONX,6
2023-05-27,BROOKLYN,16
2023-05-27,MANHATTAN,10
2023-05-27,QUEENS,6
2023-05-27,STATEN ISLAND,1
2023-05-28,BRONX,10
2023-05-28,BROOKLYN,22
2023-05-28,MANHATTAN,22
2023-05-28,QUEENS,8
2023-05-28,STATEN ISLAND,2
2023-05-29,BRONX,6
2023-05-29,BROOKLYN,20
2023-05-29,MANHATTAN,11
2023-05-29,QUEENS,8
2023-05-29,STATEN ISLAND,1
2023-05-30,BRONX,10
2023-05-30,BROOKLYN,27
2023-05-30,MANHATTAN,23
2023-05-30,QUEENS,20
2023-05-30,STATEN ISLAND,6
2023-05-31,BRONX,8
2023-05-31,BROOKLYN,29
2023-05-31,MANHATTAN,11
2023-05-31,QUEENS,17
2023-05-31,STATEN ISLAND,2
2023-06-01,BRONX,11
2023-06-01,BROOKLYN,29
2023-06-01,MANHATTAN,18
2023-06-01,QUEENS,12
2023-06-01,STATEN ISLAND,4
2023-06-02,BRONX,7
2023-06-02,BROOKLYN,38
2023-06-02,MANHATTAN,21
2023-06-02,QUEENS,16
2023-06-02,STATEN ISLAND,6
2023-06-03,BRONX,3
2023-06-03,BROOKLYN,12
2023-06-03,MANHATTAN,9
2023-06-03,QUEENS,3
2023-06-03,STATEN ISLAND,3
2023-06-04,BRONX,5
2023-06-04,BROOKLYN,18
2023-06-04,MANHATTAN,15
2023-06-04,QUEENS,10
2023-06-04,STATEN ISLAND,1
2023-06-05,BRONX,14
2023-06-05,BROOKLYN,41
2023-06-05,MANHATTAN,35
2023-06-05,QUEENS,23
2023-06-05,STATEN ISLAND,5
2023-06-06,BRONX,14
2023-06-06,BROOKLYN,49
2023-06-06,MANHATTAN,17
2023-06-06,QUEENS,17
2023-06-06,STATEN ISLAND,2
2023-06-07,BRONX,8
2023-06-07,BROOKLYN,23
2023-06-07,MANHATTAN,20
2023-06-07,QUEENS,11
2023-06-07,STATEN ISLAND,2
2023-06-08,BRONX,10
2023-06-08,BROOKLYN,34
2023-06-08,MANHATTAN,17
2023-06-08,QUEENS,7
2023-06-08,STATEN ISLAND,5
2023-06-09,BRONX,8
2023-06-09,BROOKLYN,22
2023-06-09,MANHATTAN,11
2023-06-09,QUEENS,13
2023-06-09,STATEN ISLAND,4
